Record Length;2500;;   0.000000000000;  -1.88000;
Sample Interval;0,0004;;   0.000400000000;  -1.88000;
Trigger Point;0;;   0.000800000000;  -1.88000;
;;;   0.001200000000;  -1.88000;
;;;   0.001600000000;  -1.88000;
;;;   0.002000000000;  -1.88000;
Source;CH2;;   0.002400000000;  -1.88000;
Vertical Units;V;;   0.002800000000;  -1.88000;
Vertical Scale;1;;   0.003200000000;  -1.88000;
Vertical Offset;-3.24;;   0.003600000000;  -1.88000;
Horizontal Units;s;;   0.004000000000;  -1.88000;
Horizontal Scale;0.1;;   0.004400000000;  -1.88000;
Pt Fmt;Y;;   0.004800000000;  -1.88000;
Yzero;0;;   0.005200000000;  -1.88000;
Probe Atten;1;;   0.005600000000;  -1.88000;
Model Number;TDS2012C;;   0.006000000000;  -1.88000;
Serial Number;C021955;;   0.006400000000;  -1.88000;
Firmware Version;FV:v24.18;;   0.006800000000;  -1.88000;
;;;0.0072;  -1.88000;0.0564
;;;0.0076;  -1.88000;0.0564
;;;0.008;  -1.88000;0.0564
;;;0.0084;  -1.88000;0.0564
;;;0.0088;  -1.88000;0.0564
;;;0.0092;  -1.88000;0.0564
;;;0.0096;  -1.88000;0.0564
;;;0.01;  -1.88000;0.0564
;;;0.0104;  -1.88000;0.0564
;;;0.0108;  -1.88000;0.0564
;;;0.0112;  -1.88000;0.0564
;;;0.0116;  -1.88000;0.0564
;;;0.012;  -1.88000;0.0564
;;;0.0124;  -1.88000;0.0564
;;;0.0128;  -1.88000;0.0564
;;;0.0132;  -1.88000;0.0564
;;;0.0136;  -1.88000;0.0564
;;;0.014;  -1.88000;0.0564
;;;0.0144;  -1.88000;0.0564
;;;0.0148;  -1.88000;0.0564
;;;0.0152;  -1.88000;0.0564
;;;0.0156;  -1.88000;0.0564
;;;0.016;  -1.88000;0.0564
;;;0.0164;  -1.88000;0.0564
;;;0.0168;  -1.88000;0.0564
;;;0.0172;  -1.88000;0.0564
;;;0.0176;  -1.88000;0.0564
;;;0.018;  -1.88000;0.0564
;;;0.0184;  -1.88000;0.0564
;;;0.0188;  -1.88000;0.0564
;;;0.0192;  -1.88000;0.0564
;;;0.0196;  -1.88000;0.0564
;;;0.02;  -1.88000;0.0564
;;;0.0204;  -1.88000;0.0564
;;;0.0208;  -1.88000;0.0564
;;;0.0212;  -1.88000;0.0564
;;;0.0216;  -1.88000;0.0564
;;;0.022;  -1.88000;0.0564
;;;0.0224;  -1.88000;0.0564
;;;0.0228;  -1.88000;0.0564
;;;0.0232;  -1.88000;0.0564
;;;0.0236;  -1.88000;0.0564
;;;0.024;  -1.88000;0.0564
;;;0.0244;  -1.88000;0.0564
;;;0.0248;  -1.88000;0.0564
;;;0.0252;  -1.88000;0.0564
;;;0.0256;  -1.88000;0.0564
;;;0.026;  -1.88000;0.0564
;;;0.0264;  -1.88000;0.0564
;;;0.0268;  -1.88000;0.0564
;;;0.0272;  -1.88000;0.0564
;;;0.0276;  -1.88000;0.0564
;;;0.028;  -1.88000;0.0564
;;;0.0284;  -1.88000;0.0564
;;;0.0288;  -1.88000;0.0564
;;;0.0292;  -1.88000;0.0564
;;;0.0296;  -1.88000;0.0564
;;;0.03;  -1.88000;0.0564
;;;0.0304;  -1.88000;0.0564
;;;0.0308;  -1.88000;0.0564
;;;0.0312;  -1.88000;0.0564
;;;0.0316;  -1.88000;0.0564
;;;0.032;  -1.88000;0.0564
;;;0.0324;  -1.88000;0.0564
;;;0.0328;  -1.88000;0.0564
;;;0.0332;  -1.88000;0.0564
;;;0.0336;  -1.88000;0.0564
;;;0.034;  -1.88000;0.0564
;;;0.0344;  -1.88000;0.0564
;;;0.0348;  -1.88000;0.0564
;;;0.0352;  -1.88000;0.0564
;;;0.0356;  -1.88000;0.0564
;;;0.036;  -1.88000;0.0564
;;;0.0364;  -1.88000;0.0564
;;;0.0368;  -1.88000;0.0564
;;;0.0372;  -1.88000;0.0564
;;;0.0376;  -1.88000;0.0564
;;;0.038;  -1.88000;0.0564
;;;0.0384;  -1.88000;0.0564
;;;0.0388;  -1.88000;0.0564
;;;0.0392;  -1.88000;0.0564
;;;0.0396;  -1.88000;0.0564
;;;0.04;  -1.88000;0.0564
;;;0.0404;  -1.88000;0.0564
;;;0.0408;  -1.88000;0.0564
;;;0.0412;  -1.88000;0.0564
;;;0.0416;  -1.88000;0.0564
;;;0.042;  -1.88000;0.0564
;;;0.0424;  -1.88000;0.0564
;;;0.0428;  -1.88000;0.0564
;;;0.0432;  -1.88000;0.0564
;;;0.0436;  -1.88000;0.0564
;;;0.044;  -1.88000;0.0564
;;;0.0444;  -1.88000;0.0564
;;;0.0448;  -1.88000;0.0564
;;;0.0452;  -1.88000;0.0564
;;;0.0456;  -1.88000;0.0564
;;;0.046;  -1.88000;0.0564
;;;0.0464;  -1.88000;0.0564
;;;0.0468;  -1.88000;0.0564
;;;0.0472;  -1.88000;0.0564
;;;0.0476;  -1.88000;0.0564
;;;0.048;  -1.88000;0.0564
;;;0.0484;  -1.88000;0.0564
;;;0.0488;  -1.88000;0.0564
;;;0.0492;  -1.88000;0.0564
;;;0.0496;  -1.88000;0.0564
;;;0.05;  -1.88000;0.0564
;;;0.0504;  -1.88000;0.0564
;;;0.0508;  -1.88000;0.0564
;;;0.0512;  -1.88000;0.0564
;;;0.0516;  -1.88000;0.0564
;;;0.052;  -1.88000;0.0564
;;;0.0524;  -1.88000;0.0564
;;;0.0528;  -1.88000;0.0564
;;;0.0532;  -1.88000;0.0564
;;;0.0536;  -1.88000;0.0564
;;;0.054;  -1.88000;0.0564
;;;0.0544;  -1.88000;0.0564
;;;0.0548;  -1.88000;0.0564
;;;0.0552;  -1.88000;0.0564
;;;0.0556;  -1.88000;0.0564
;;;0.056;  -1.88000;0.0564
;;;0.0564;  -1.88000;0.0564
;;;0.0568;  -1.88000;0.0564
;;;0.0572;  -1.88000;0.0564
;;;0.0576;  -1.88000;0.0564
;;;0.058;  -1.88000;0.0564
;;;0.0584;  -1.88000;0.0564
;;;0.0588;  -1.88000;0.0564
;;;0.0592;  -1.88000;0.0564
;;;0.0596;  -1.88000;0.0564
;;;0.06;  -1.88000;0.0564
;;;0.0604;  -1.88000;0.0564
;;;0.0608;  -1.88000;0.0564
;;;0.0612;  -1.88000;0.0564
;;;0.0616;  -1.88000;0.0564
;;;0.062;  -1.88000;0.0564
;;;0.0624;  -1.88000;0.0564
;;;0.0628;  -1.88000;0.0564
;;;0.0632;  -1.88000;0.0564
;;;0.0636;  -1.88000;0.0564
;;;0.064;  -1.88000;0.0564
;;;0.0644;  -1.88000;0.0564
;;;0.0648;  -1.88000;0.0564
;;;0.0652;  -1.88000;0.0564
;;;0.0656;  -1.88000;0.0564
;;;0.066;  -1.88000;0.0564
;;;0.0664;  -1.88000;0.0564
;;;0.0668;  -1.88000;0.0564
;;;0.0672;  -1.88000;0.0564
;;;0.0676;  -1.88000;0.0564
;;;0.068;  -1.88000;0.0564
;;;0.0684;  -1.88000;0.0564
;;;0.0688;  -1.88000;0.0564
;;;0.0692;   0.52000;0.0156
;;;0.0696;   0.56000;0.0168
;;;0.07;   0.60000;0.018
;;;0.0704;   0.64000;0.0192
;;;0.0708;   0.68000;0.0204
;;;0.0712;   0.72000;0.0216
;;;0.0716;   0.80000;0.024
;;;0.072;   0.88000;0.0264
;;;0.0724;   0.96000;0.0288
;;;0.0728;   1.04000;0.0312
;;;0.0732;   1.12000;0.0336
;;;0.0736;   1.16000;0.0348
;;;0.074;   1.24000;0.0372
;;;0.0744;   1.36000;0.0408
;;;0.0748;   1.48000;0.0444
;;;0.0752;   1.64000;0.0492
;;;0.0756;   1.80000;0.054
;;;0.076;   1.92000;0.0576
;;;0.0764;   2.04000;0.0612
;;;0.0768;   2.16000;0.0648
;;;0.0772;   2.36000;0.0708
;;;0.0776;   2.56000;0.0768
;;;0.078;   2.76000;0.0828
;;;0.0784;   2.92000;0.0876
;;;0.0788;   3.04000;0.0912
;;;0.0792;   3.20000;0.096
;;;0.0796;   3.40000;0.102
;;;0.08;   3.56000;0.1068
;;;0.0804;   3.64000;0.1092
;;;0.0808;   3.72000;0.1116
;;;0.0812;   3.76000;0.1128
;;;0.0816;   3.76000;0.1128
;;;0.082;   3.76000;0.1128
;;;0.0824;   3.68000;0.1104
;;;0.0828;   3.56000;0.1068
;;;0.0832;   3.44000;0.1032
;;;0.0836;   3.52000;0.1056
;;;0.084;   3.64000;0.1092
;;;0.0844;   3.76000;0.1128
;;;0.0848;   3.76000;0.1128
;;;0.0852;   3.76000;0.1128
;;;0.0856;   3.76000;0.1128
;;;0.086;   3.76000;0.1128
;;;0.0864;   3.76000;0.1128
;;;0.0868;   3.64000;0.1092
;;;0.0872;   3.64000;0.1092
;;;0.0876;   3.64000;0.1092
;;;0.088;   3.64000;0.1092
;;;0.0884;   3.64000;0.1092
;;;0.0888;   3.48000;0.1044
;;;0.0892;   3.28000;0.0984
;;;0.0896;   3.08000;0.0924
;;;0.09;   3.04000;0.0912
;;;0.0904;   3.08000;0.0924
;;;0.0908;   3.00000;0.09
;;;0.0912;   2.88000;0.0864
;;;0.0916;   2.72000;0.0816
;;;0.092;   2.48000;0.0744
;;;0.0924;   2.44000;0.0732
;;;0.0928;   2.40000;0.072
;;;0.0932;   2.36000;0.0708
;;;0.0936;   2.24000;0.0672
;;;0.094;   2.04000;0.0612
;;;0.0944;   1.84000;0.0552
;;;0.0948;   1.72000;0.0516
;;;0.0952;   1.72000;0.0516
;;;0.0956;   1.68000;0.0504
;;;0.096;   1.64000;0.0492
;;;0.0964;   1.48000;0.0444
;;;0.0968;   1.40000;0.042
;;;0.0972;   1.28000;0.0384
;;;0.0976;   1.28000;0.0384
;;;0.098;   1.20000;0.036
;;;0.0984;   1.16000;0.0348
;;;0.0988;   1.04000;0.0312
;;;0.0992;   1.00000;0.03
;;;0.0996;   0.96000;0.0288
;;;0.1;   0.92000;0.0276
;;;0.1004;   0.88000;0.0264
;;;0.1008;   0.84000;0.0252
;;;0.1012;   0.76000;0.0228
;;;0.1016;   0.72000;0.0216
;;;0.102;   0.68000;0.0204
;;;0.1024;   0.64000;0.0192
;;;0.1028;   0.64000;0.0192
;;;0.1032;   0.60000;0.018
;;;0.1036;   0.56000;0.0168
;;;0.104;   0.52000;0.0156
;;;0.1044;   0.52000;0.0156
;;;0.1048;   0.48000;0.0144
;;;0.1052;   0.48000;0.0144
;;;0.1056;   0.44000;0.0132
;;;0.106;   0.44000;0.0132
;;;0.1064;   0.40000;0.012
;;;0.1068;   0.40000;0.012
;;;0.1072;   0.36000;0.0108
;;;0.1076;   0.36000;0.0108
;;;0.108;   0.36000;0.0108
;;;0.1084;   0.36000;0.0108
;;;0.1088;   0.32000;0.0096
;;;0.1092;   0.32000;0.0096
;;;0.1096;   0.28000;0.0084
;;;0.11;   0.28000;0.0084
;;;0.1104;   0.28000;0.0084
;;;0.1108;   0.28000;0.0084
;;;0.1112;   0.24000;0.0072
;;;0.1116;   0.24000;0.0072
;;;0.112;   0.24000;0.0072
;;;0.1124;   0.24000;0.0072
;;;0.1128;   0.24000;0.0072
;;;0.1132;   0.20000;0.006
;;;0.1136;   0.20000;0.006
;;;0.114;   0.20000;0.006
;;;0.1144;   0.20000;0.006
;;;0.1148;   0.16000;0.0048
;;;0.1152;   0.16000;0.0048
;;;0.1156;   0.16000;0.0048
;;;0.116;   0.20000;0.006
;;;0.1164;   0.16000;0.0048
;;;0.1168;   0.16000;0.0048
;;;0.1172;   0.16000;0.0048
;;;0.1176;   0.12000;0.0036
;;;0.118;   0.12000;0.0036
;;;0.1184;   0.12000;0.0036
;;;0.1188;   0.12000;0.0036
;;;0.1192;   0.12000;0.0036
;;;0.1196;   0.12000;0.0036
;;;0.12;   0.12000;0.0036
;;;0.1204;   0.12000;0.0036
;;;0.1208;   0.12000;0.0036
;;;0.1212;   0.12000;0.0036
;;;0.1216;   0.12000;0.0036
;;;0.122;   0.12000;0.0036
;;;0.1224;   0.12000;0.0036
;;;0.1228;   0.12000;0.0036
;;;0.1232;   0.12000;0.0036
;;;0.1236;   0.12000;0.0036
;;;0.124;   0.12000;0.0036
;;;0.1244;   0.08000;0.0024
;;;0.1248;   0.12000;0.0036
;;;0.1252;   0.12000;0.0036
;;;0.1256;   0.08000;0.0024
;;;0.126;   0.08000;0.0024
;;;0.1264;   0.08000;0.0024
;;;0.1268;   0.08000;0.0024
;;;0.1272;   0.08000;0.0024
;;;0.1276;   0.12000;0.0036
;;;0.128;   0.08000;0.0024
;;;0.1284;   0.08000;0.0024
;;;0.1288;   0.08000;0.0024
;;;0.1292;   0.08000;0.0024
;;;0.1296;   0.12000;0.0036
;;;0.13;   0.04000;0.0012
;;;0.1304;   0.08000;0.0024
;;;0.1308;   0.08000;0.0024
;;;0.1312;   0.08000;0.0024
;;;0.1316;   0.08000;0.0024
;;;0.132;   0.08000;0.0024
;;;0.1324;   0.04000;0.0012
;;;0.1328;   0.08000;0.0024
;;;0.1332;   0.08000;0.0024
;;;0.1336;   0.08000;0.0024
;;;0.134;   0.08000;0.0024
;;;0.1344;   0.04000;0.0012
;;;0.1348;   0.04000;0.0012
;;;0.1352;   0.08000;0.0024
;;;0.1356;   0.08000;0.0024
;;;0.136;   0.08000;0.0024
;;;0.1364;   0.04000;0.0012
;;;0.1368;   0.04000;0.0012
;;;0.1372;   0.08000;0.0024
;;;0.1376;   0.04000;0.0012
;;;0.138;   0.04000;0.0012
;;;0.1384;   0.04000;0.0012
;;;0.1388;   0.04000;0.0012
;;;0.1392;   0.04000;0.0012
;;;0.1396;   0.04000;0.0012
;;;0.14;   0.04000;0.0012
;;;0.1404;   0.04000;0.0012
;;;0.1408;   0.04000;0.0012
;;;0.1412;   0.04000;0.0012
;;;0.1416;   0.04000;0.0012
;;;0.142;   0.04000;0.0012
;;;0.1424;   0.04000;0.0012
;;;0.1428;   0.04000;0.0012
;;;0.1432;   0.04000;0.0012
;;;0.1436;   0.04000;0.0012
;;;0.144;   0.04000;0.0012
;;;0.1444;   0.00000;0.03
;;;0.1448;   0.00000;0.03
;;;0.1452;   0.04000;0.0012
;;;0.1456;   0.00000;0.03
;;;0.146;   0.00000;0.03
;;;0.1464;   0.04000;0.0012
;;;0.1468;   0.04000;0.0012
;;;0.1472;   0.04000;0.0012
;;;0.1476;   0.04000;0.0012
;;;0.148;   0.04000;0.0012
;;;0.1484;   0.00000;0.03
;;;0.1488;   0.04000;0.0012
;;;0.1492;   0.00000;0.03
;;;0.1496;   0.00000;0.03
;;;0.15;   0.04000;0.0012
;;;0.1504;   0.04000;0.0012
;;;0.1508;   0.00000;0.03
;;;0.1512;   0.04000;0.0012
;;;0.1516;   0.00000;0.03
;;;0.152;   0.04000;0.0012
;;;0.1524;   0.04000;0.0012
;;;0.1528;   0.04000;0.0012
;;;0.1532;   0.04000;0.0012
;;;0.1536;   0.00000;0.03
;;;0.154;   0.04000;0.0012
;;;0.1544;   0.00000;0.03
;;;0.1548;   0.04000;0.0012
;;;0.1552;   0.04000;0.0012
;;;0.1556;   0.00000;0.03
;;;0.156;   0.04000;0.0012
;;;0.1564;   0.00000;0.03
;;;0.1568;   0.00000;0.03
;;;0.1572;   0.04000;0.0012
;;;0.1576;   0.00000;0.03
;;;0.158;   0.04000;0.0012
;;;0.1584;   0.00000;0.03
;;;0.1588;   0.00000;0.03
;;;0.1592;   0.00000;0.03
;;;0.1596;   0.04000;0.0012
;;;0.16;   0.04000;0.0012
;;;0.1604;   0.00000;0.03
;;;0.1608;   0.04000;0.0012
;;;0.1612;   0.04000;0.0012
;;;0.1616;   0.00000;0.03
;;;0.162;   0.00000;0.03
;;;0.1624;   0.00000;0.03
;;;0.1628;   0.00000;0.03
;;;0.1632;   0.00000;0.03
;;;0.1636;   0.04000;0.0012
;;;0.164;   0.00000;0.03
;;;0.1644;   0.00000;0.03
;;;0.1648;   0.00000;0.03
;;;0.1652;   0.04000;0.0012
;;;0.1656;   0.00000;0.03
;;;0.166;   0.00000;0.03
;;;0.1664;   0.00000;0.03
;;;0.1668;   0.04000;0.0012
;;;0.1672;   0.00000;0.03
;;;0.1676;   0.00000;0.03
;;;0.168;   0.00000;0.03
;;;0.1684;   0.00000;0.03
;;;0.1688;   0.00000;0.03
;;;0.1692;   0.00000;0.03
;;;0.1696;   0.00000;0.03
;;;0.17;   0.04000;0.0012
;;;0.1704;   0.00000;0.03
;;;0.1708;   0.00000;0.03
;;;0.1712;   0.00000;0.03
;;;0.1716;   0.00000;0.03
;;;0.172;   0.00000;0.03
;;;0.1724;   0.00000;0.03
;;;0.1728;   0.00000;0.03
;;;0.1732;   0.04000;0.0012
;;;0.1736;   0.00000;0.03
;;;0.174;   0.00000;0.03
;;;0.1744;   0.00000;0.03
;;;0.1748;   0.00000;0.03
;;;0.1752;   0.04000;0.0012
;;;0.1756;   0.00000;0.03
;;;0.176;   0.00000;0.03
;;;0.1764;   0.00000;0.03
;;;0.1768;   0.00000;0.03
;;;0.1772;   0.00000;0.03
;;;0.1776;   0.00000;0.03
;;;0.178;   0.00000;0.03
;;;0.1784;   0.00000;0.03
;;;0.1788;   0.00000;0.03
;;;0.1792;   0.00000;0.03
;;;0.1796;   0.04000;0.0012
;;;0.18;   0.04000;0.0012
;;;0.1804;   0.00000;0.03
;;;0.1808;   0.00000;0.03
;;;0.1812;   0.00000;0.03
;;;0.1816;   0.00000;0.03
;;;0.182;   0.04000;0.0012
;;;0.1824;   0.00000;0.03
;;;0.1828;   0.04000;0.0012
;;;0.1832;   0.00000;0.03
;;;0.1836;   0.00000;0.03
;;;0.184;   0.00000;0.03
;;;0.1844;   0.04000;0.0012
;;;0.1848;   0.00000;0.03
;;;0.1852;   0.00000;0.03
;;;0.1856;   0.00000;0.03
;;;0.186;   0.00000;0.03
;;;0.1864;   0.00000;0.03
;;;0.1868;   0.00000;0.03
;;;0.1872;   0.00000;0.03
;;;0.1876;   0.00000;0.03
;;;0.188;   0.00000;0.03
;;;0.1884;   0.00000;0.03
;;;0.1888;   0.00000;0.03
;;;0.1892;   0.00000;0.03
;;;0.1896;   0.00000;0.03
;;;0.19;   0.00000;0.03
;;;0.1904;   0.00000;0.03
;;;0.1908;   0.00000;0.03
;;;0.1912;   0.00000;0.03
;;;0.1916;   0.00000;0.03
;;;0.192;   0.00000;0.03
;;;0.1924;   0.00000;0.03
;;;0.1928;   0.00000;0.03
;;;0.1932;   0.00000;0.03
;;;0.1936;   0.00000;0.03
;;;0.194;   0.00000;0.03
;;;0.1944;   0.00000;0.03
;;;0.1948;   0.00000;0.03
;;;0.1952;   0.00000;0.03
;;;0.1956;   0.00000;0.03
;;;0.196;   0.00000;0.03
;;;0.1964;   0.00000;0.03
;;;0.1968;   0.04000;0.0012
;;;0.1972;   0.00000;0.03
;;;0.1976;   0.04000;0.0012
;;;0.198;   0.00000;0.03
;;;0.1984;   0.00000;0.03
;;;0.1988;   0.00000;0.03
;;;0.1992;   0.00000;0.03
;;;0.1996;   0.00000;0.03
;;;0.2;   0.00000;0.03
;;;0.2004;   0.00000;0.03
;;;0.2008;   0.00000;0.03
;;;0.2012;   0.04000;0.0012
;;;0.2016;   0.00000;0.03
;;;0.202;   0.00000;0.03
;;;0.2024;   0.00000;0.03
;;;0.2028;   0.00000;0.03
;;;0.2032;   0.04000;0.0012
;;;0.2036;   0.00000;0.03
;;;0.204;   0.00000;0.03
;;;0.2044;   0.00000;0.03
;;;0.2048;   0.04000;0.0012
;;;0.2052;   0.00000;0.03
;;;0.2056;   0.00000;0.03
;;;0.206;   0.00000;0.03
;;;0.2064;   0.00000;0.03
;;;0.2068;   0.00000;0.03
;;;0.2072;   0.04000;0.0012
;;;0.2076;   0.00000;0.03
;;;0.208;   0.00000;0.03
;;;0.2084;   0.00000;0.03
;;;0.2088;   0.00000;0.03
;;;0.2092;   0.00000;0.03
;;;0.2096;  -0.04000;0.0012
;;;0.21;   0.00000;0.03
;;;0.2104;   0.00000;0.03
;;;0.2108;   0.00000;0.03
;;;0.2112;   0.04000;0.0012
;;;0.2116;   0.00000;0.03
;;;0.212;   0.04000;0.0012
;;;0.2124;   0.04000;0.0012
;;;0.2128;   0.04000;0.0012
;;;0.2132;   0.00000;0.03
;;;0.2136;   0.00000;0.03
;;;0.214;   0.00000;0.03
;;;0.2144;   0.00000;0.03
;;;0.2148;   0.00000;0.03
;;;0.2152;   0.00000;0.03
;;;0.2156;   0.00000;0.03
;;;0.216;   0.00000;0.03
;;;0.2164;   0.00000;0.03
;;;0.2168;   0.00000;0.03
;;;0.2172;   0.00000;0.03
;;;0.2176;   0.00000;0.03
;;;0.218;   0.00000;0.03
;;;0.2184;   0.00000;0.03
;;;0.2188;   0.00000;0.03
;;;0.2192;   0.00000;0.03
;;;0.2196;   0.00000;0.03
;;;0.22;   0.00000;0.03
;;;0.2204;   0.00000;0.03
;;;0.2208;   0.00000;0.03
;;;0.2212;   0.00000;0.03
;;;0.2216;   0.00000;0.03
;;;0.222;   0.00000;0.03
;;;0.2224;   0.00000;0.03
;;;0.2228;   0.04000;0.0012
;;;0.2232;   0.00000;0.03
;;;0.2236;   0.00000;0.03
;;;0.224;   0.00000;0.03
;;;0.2244;   0.04000;0.0012
;;;0.2248;   0.00000;0.03
;;;0.2252;   0.00000;0.03
;;;0.2256;   0.00000;0.03
;;;0.226;   0.00000;0.03
;;;0.2264;   0.04000;0.0012
;;;0.2268;   0.00000;0.03
;;;0.2272;   0.00000;0.03
;;;0.2276;   0.04000;0.0012
;;;0.228;   0.00000;0.03
;;;0.2284;   0.00000;0.03
;;;0.2288;   0.00000;0.03
;;;0.2292;   0.00000;0.03
;;;0.2296;   0.04000;0.0012
;;;0.23;   0.00000;0.03
;;;0.2304;   0.00000;0.03
;;;0.2308;   0.04000;0.0012
;;;0.2312;   0.04000;0.0012
;;;0.2316;   0.00000;0.03
;;;0.232;   0.04000;0.0012
;;;0.2324;   0.00000;0.03
;;;0.2328;   0.00000;0.03
;;;0.2332;   0.04000;0.0012
;;;0.2336;   0.00000;0.03
;;;0.234;   0.04000;0.0012
;;;0.2344;   0.00000;0.03
;;;0.2348;   0.00000;0.03
;;;0.2352;   0.00000;0.03
;;;0.2356;   0.00000;0.03
;;;0.236;   0.04000;0.0012
;;;0.2364;   0.04000;0.0012
;;;0.2368;   0.00000;0.03
;;;0.2372;   0.00000;0.03
;;;0.2376;   0.04000;0.0012
;;;0.238;   0.00000;0.03
;;;0.2384;   0.04000;0.0012
;;;0.2388;   0.00000;0.03
;;;0.2392;   0.00000;0.03
;;;0.2396;   0.04000;0.0012
;;;0.24;   0.00000;0.03
;;;0.2404;   0.00000;0.03
;;;0.2408;   0.04000;0.0012
;;;0.2412;   0.00000;0.03
;;;0.2416;   0.00000;0.03
;;;0.242;   0.04000;0.0012
;;;0.2424;   0.00000;0.03
;;;0.2428;   0.04000;0.0012
;;;0.2432;   0.04000;0.0012
;;;0.2436;   0.04000;0.0012
;;;0.244;   0.04000;0.0012
;;;0.2444;   0.04000;0.0012
;;;0.2448;   0.00000;0.03
;;;0.2452;   0.00000;0.03
;;;0.2456;   0.00000;0.03
